ratings,review_data,text,lat,long,name_of_loc,name_only,address_only,num_reviews,loc_type,avg_review,user_href,ID
 5 stars ,a year ago,Spineys offers the best quality. Their fresh items are uber,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/108349532180300281857?hl=en-HU,0
 5 stars ,2 years ago,Great deli and bakery. Convenient hours and location. Pork room,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/114281828295964273191?hl=en-HU,0
 5 stars ,a year ago,It's is suitable place for your daily needs,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/100789964762119522517?hl=en-HU,0
 5 stars ,a year ago,"Love the location, beautiful people",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/111581343400720509963?hl=en-HU,0
 4 stars ,a year ago,An almost affordable supermarket with lots of indian food,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/108511318531964402471?hl=en-HU,0
 5 stars ,a year ago,Love this store. Awesome fruit and veg.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/101559671763781239099?hl=en-HU,0
 5 stars ,a year ago,All UK &Irish people shopping in Spinneys in Dubai😁😁😁,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/103218455487579971301?hl=en-HU,0
 4 stars ,a year ago,Nice close-by little supermarket.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/113653591827534648330?hl=en-HU,0
 5 stars ,2 years ago,The best grocery shopping place for Marina 6 towers and other towers near. No delivery! Price is a little more than carrefour! Parking hardly can be find! ,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/100952855305044536540?hl=en-HU,0
 4 stars ,2 years ago,"Good ready-to-eat foods, otherwise a bit expensive compared to eg carrefour",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/115123488845016942391?hl=en-HU,0
 5 stars ,2 years ago,nice variety of products. fresh food,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/112426123354136664764?hl=en-HU,0
 4 stars ,a year ago,"The surrounding is excellent , environment in which one can enjoy a lot",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/111298954091994143996?hl=en-HU,0
 1 star ,a year ago,"Mentioned it works until midnight, came there 11:10pm and it’s closed.",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/112775141128006894961?hl=en-HU,0
 5 stars ,a year ago,You can find pork here. Prices are competitive,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/108958718869833879791?hl=en-HU,0
 5 stars ,6 months ago,Perfect,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/114743212260348561490?hl=en-HU,0
 4 stars ,2 years ago,Only supermarket in the area with varied collection & ready to eat products.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/115413243910218355803?hl=en-HU,0
 4 stars ,a year ago,Best spinners Store in town.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/118287315016070437557?hl=en-HU,0
 1 star ,a year ago,The place should not be operating under renovations as it is.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/107419469174249515458?hl=en-HU,0
 4 stars ,2 years ago,"A little more expensive than other supermarkets... However, there is a great variety. It even has vegemite, all the way from Aussie :)",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/108754319330640552909?hl=en-HU,0
 4 stars ,a year ago,Well organised supermarket with variety of items,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/107246787998002953468?hl=en-HU,0
 5 stars ,2 years ago,The best shop for european tourist and foreign residents.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/105599246193600828133?hl=en-HU,0
 4 stars ,2 years ago,"This is the second preferred hyper market to me  in general 
Of course Carrefour comes first and way better in everything, variety, prices, etc",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/107295837738524952385?hl=en-HU,0
 5 stars ,2 years ago,Nice place you can find almost everything,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/106305675749692342220?hl=en-HU,0
 4 stars ,a year ago,Good store with high quality products,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/115792449221059982619?hl=en-HU,0
 4 stars ,2 years ago,Quick shopping. More expensive than carrefour marina.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/108151658235001891613?hl=en-HU,0
 4 stars ,2 years ago,"It's well located , you only option for grocery. There is no small shops nearby ",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/111849785764458817713?hl=en-HU,0
 3 stars ,a year ago,Good for daily needs but with higher prices,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/101792157147859516531?hl=en-HU,0
 4 stars ,2 years ago,Great selection of food and customer service experience was good. They also have a pork section for the expats.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/106342218168083279838?hl=en-HU,0
 4 stars ,a year ago,"Clean, high accessibility, good assortment. But a bit expensive.",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/111257292588650978070?hl=en-HU,0
 5 stars ,a week ago,Very,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/100504220659756012431?hl=en-HU,0
 5 stars ,2 years ago,"A good, clean, well stocked  (slightly expensive) supermarket with pork products and foodstuffs from waitrose (no alcohol), very expensive utensils etc",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/101038013686968868019?hl=en-HU,0
 5 stars ,2 years ago,"Good location,  forcing yourself to walk rather than drive. Good quality products, variety, clean and tidy. ",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/108258044328710613102?hl=en-HU,0
 4 stars ,a year ago,Good place to buy quality food items but little expensive not much,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/108483956554155987359?hl=en-HU,0
 4 stars ,2 years ago,"Despite being more expensive than other groceries in the area, Spinneys has a wider choice and generally higher quality products than most.  ",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/102917935132923510371?hl=en-HU,0
 5 stars ,2 years ago,"For those who live in the UK, this is basically a Waitrose so you will know and trust the quality. The service in store was good and the range of products excellent.",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/109527027260900955135?hl=en-HU,0
 5 stars ,2 years ago,Get all your basics & change money easily ,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/109893455894277163126?hl=en-HU,0
 5 stars ,a year ago,Small shopping options but still classy,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/108910538061865012123?hl=en-HU,0
 4 stars ,a year ago,Very fresh things,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/115942277879914899897?hl=en-HU,0
 5 stars ,2 years ago,Freshly baked inventory and good size of variety in choices ,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/115871440621132714477?hl=en-HU,0
 4 stars ,a year ago,They can do better it's ok,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/100051149042789859683?hl=en-HU,0
 2 stars ,2 years ago,I simply don't like it,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/110791733108621399828?hl=en-HU,0
 3 stars ,a year ago,not a wide choice for premium selection,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/106191392830832650629?hl=en-HU,0
 4 stars ,a year ago,Good place,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/111998168232131913683?hl=en-HU,0
 5 stars ,2 years ago,"Friendly service, lots of parking, great selection",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/115424560319390402440?hl=en-HU,0
 4 stars ,3 years ago,Nice place and easy access. But the parking is free only for an hour,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/103094169675466436437?hl=en-HU,0
 4 stars ,2 years ago,Good place for essential shopping required.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/105652633271202757439?hl=en-HU,0
 1 star ,3 years ago,"The brand name Spinneys carry is not reflected with quality of products they offer. Despite being among most expensive supermarkets in Dubai, being a regular weekly client I have disappointment every time I choose to shop there. I had …",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/109966090623188527218?hl=en-HU,0
 5 stars ,2 years ago,"Quality groceries, nice bread and pastries. The prices are ok",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/105029521577893507024?hl=en-HU,0
 5 stars ,2 years ago,Excellent and fresh food little expensive but we can bear for our healthy life.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/111845396834027721497?hl=en-HU,0
 5 stars ,2 years ago,nice and fresh items sold here,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/117533465629375821389?hl=en-HU,0
 5 stars ,4 years ago,"One of the two best supermarket chains in dubai, Specialty is varied and tasty fruit.",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/103488137775773406914?hl=en-HU,0
 4 stars ,2 years ago,Well located with nice variety of products ,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/100069364241445193711?hl=en-HU,0
 3 stars ,a year ago,Currently undergoing a major refit,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/115201663769839988830?hl=en-HU,0
 4 stars ,2 years ago,Small store. But handy ,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/113904777944136650620?hl=en-HU,0
 5 stars ,3 years ago,All your basic needs will be satisfied.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/106881421376821757120?hl=en-HU,0
 5 stars ,11 months ago,Very Good,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/106177051412192273947?hl=en-HU,0
 4 stars ,a year ago,Convenience rather than a supermarket,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/108934660551180399093?hl=en-HU,0
 5 stars ,a year ago,Fresh and good stuff,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/105599226051493228739?hl=en-HU,0
 5 stars ,a year ago,Very fresh produce.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/117443432243876783044?hl=en-HU,0
 5 stars ,2 years ago,Easy limited but quality selection of groceries ,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/105568287536627894731?hl=en-HU,0
 4 stars ,a year ago,Good location at the entrance of the marina,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/113128173152223774321?hl=en-HU,0
 5 stars ,a year ago,Good super market in marina walk,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/104503898406146786651?hl=en-HU,0
 5 stars ,a year ago,Very good market,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/105782957951779395847?hl=en-HU,0
 3 stars ,a year ago,Parking is always a problem.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/110802293460894531967?hl=en-HU,0
 2 stars ,a year ago,Old food that is expired bad management,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/113423425605191559214?hl=en-HU,0
 4 stars ,a year ago,Good provisions,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/117938901781761688973?hl=en-HU,0
 5 stars ,a year ago,Heavens of organic food stuffs.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/112978317303564159202?hl=en-HU,0
 4 stars ,a year ago,"Quality items, good experience, but costly",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/111359575995971164678?hl=en-HU,0
 5 stars ,2 years ago,It is one of the outlets of Spinneys super market with varieties of food and non food,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/102439350570373231742?hl=en-HU,0
 3 stars ,2 years ago,Good place for foreigners ,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/101805545615288230754?hl=en-HU,0
 5 stars ,2 years ago,"Clean , well organised ",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/101076160453554402115?hl=en-HU,0
 4 stars ,2 years ago,Good for quick grocery shopping,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/114637833032557929955?hl=en-HU,0
 3 stars ,a year ago,"A nice place to shop groceries, but has a huge parking problem.",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/107873989925737806562?hl=en-HU,0
 4 stars ,2 years ago,"Convenient, products are fresh and friendly staff",25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/113935818127723617551?hl=en-HU,0
 4 stars ,2 years ago,There is wide variety of products including for non Muslims.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/118017004667072017289?hl=en-HU,0
 3 stars ,2 years ago,Biggest Spinneys around but few/always-same selections. Very pricey.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/104036986312958766960?hl=en-HU,0
 5 stars ,2 years ago,Very nice place,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/100095187316534679970?hl=en-HU,0
 5 stars ,a year ago,Expensive but it was so convenient,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/116798646243933301851?hl=en-HU,0
 4 stars ,2 years ago,All the products are available. Limited parking slots.,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/114006056783024008987?hl=en-HU,0
 5 stars ,2 years ago,Excellent location. ,25.0863571,55.1483218,"Spinneys Dubai Marina, Emaar Towers - Marina Walk - Dubai - United Arab Emirates",Spinneys Dubai Marina,Emaar Towers - Marina Walk - Dubai - United Arab Emirates,927,Supermarket,4.3,https://www.google.com/maps/contrib/103073475352373004426?hl=en-HU,0
